Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Taiwan, China",TWN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,505.1026,532.5679,419.6465,419.7646,335.2697,237.9617,368.1266,287.5804,198.2203,171.8111,144.9075,127.6945,122.0932,132.7106,118.9992,156.577,182.3001,168.7874,137.5179,111.3734,117.8426,127.1072,125.3085,136.5273
Tanzania,TZA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.382966,7.553623,11.9566,-3.825042,6.050777,11.55047,16.61876,38.44107,15.3083,-5.184439,-10.48656,3.00917,-12.0885,-6.548403,2.791004
Tanzania,TZA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.18007,118.0961,107.5105,100.6241,64.5172,62.35487,56.67453,39.14667,20.67208,26.08825,33.35178,36.28864,33.15123,30.84982,34.45507,41.01112,48.7995,45.99372,52.79081,59.70886,64.81807,58.77398,56.80062,61.4966,65.50211,68.25444,71.89759,75.18581,80.78309,77.78439,79.27361,80.4073,81.195,..
Thailand,THA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.062451,34.42339,62.31931,-15.06586,7.818262,25.56146,43.53872,-7.920025,-9.723798,-48.74792,-40.97338,19.14397,-18.60875,-11.43893,20.71032,31.95508,37.48008,4.090527,4.1544,6.583912,-10.45482,-15.27494,45.7341,21.05402,17.64183,20.94666,-0.1430824,0.1045633,-1.955703,12.55715,6.698508,-4.69427,-18.0502,17.56346
Thailand,THA,Bank credit to bank deposits (%),GFDD.SI.04,78.94105,79.63699,78.81211,80.65052,83.1869,85.21584,80.05043,79.70454,78.45164,79.74564,84.59178,78.4643,69.97617,79.35986,86.29906,90.98293,105.7975,111.6631,123.4786,129.6655,116.591,116.2205,109.3909,112.9093,106.6266,103.8344,95.45325,95.93811,104.8639,110.4889,119.0248,121.3657,131.6406,139.5064,166.5213,178.4953,186.4613,179.3237,148.1751,124.9371,101.5638,90.13352,98.17746,91.57521,97.04553,99.19436,96.8334,99.58391,99.43614,96.37173,99.51671,104.7779,97.66475,97.99899,98.48225,98.87464,99.11687,98.73158,99.26152,98.09275,93.07825,93.50975
Timor-Leste,TLS,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.6353,42.93741,136.3951,139.0429,113.6149,71.03976,53.83577,38.9183,37.50233,41.44191,38.74919,36.09726,31.54927,32.96452,28.27242,31.69911,29.65584,33.78002,34.05676,27.48622
Togo,TGO,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Bank credit to bank deposits (%),GFDD.SI.04,260,302.9126,242.4242,245.5782,201.0204,108.4337,111.6197,107.5209,120.5244,87.19846,99.3625,108.7243,119.909,137.4424,73.75001,136.4607,119.845,136.7778,113.3069,126.8062,145.5879,126.2157,111.6272,94.38965,72.21876,67.8954,75.26343,84.16913,82.93786,77.10289,78.18694,87.7785,98.58561,100.0402,86.6569,104.266,111.1293,115.1726,125.5583,112.7515,99.88834,90.83683,75.75948,79.91505,75.26057,78.43288,69.55885,79.17473,61.29627,62.93702,68.27826,81.02219,82.31121,87.28167,81.7767,83.8332,93.25464,87.26469,79.38955,78.4753,70.13568,65.38594
Tonga,TON,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.75179,42.2501,39.68333,43.66441,56.06293,64.41799,84.93735,98.16473,84.86595,84.9298,91.20123,89.11185,100.1809,138.2969,149.7609,130.3483,114.4426,122.3547,105.2549,128.2056,146.7011,142.6788,148.5331,143.4229,127.0371,120.6405,115.1041,125.3343,123.9463,105.838,121.024,121.2664,123.361,128.2166,117.2939,100.0262,90.73573,78.29652,75.18222,73.0395,72.44704,76.77242,78.3833,79.54276,81.16733,71.52746,..
Trinidad and Tobago,TTO,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Bank credit to bank deposits (%),GFDD.SI.04,47.00906,42.55889,48.51948,41.6339,53.73682,63.16484,62.51969,67.54579,64.74155,74.54745,76.46378,67.25581,78.33879,78.79155,68.34,71.04232,73.99324,82.75166,88.4832,80.66459,86.41502,82.4074,73.92559,80.16367,80.48329,76.22452,80.12728,79.7845,76.07757,74.58676,73.13779,84.30378,91.95211,81.86333,66.59971,73.51569,66.1773,72.40765,73.26294,76.41737,75.60953,72.74756,72.28037,75.87425,78.64252,78.54308,79.22536,84.22311,79.71968,58.70017,60.50464,62.52479,56.94143,56.57233,55.59111,58.35656,59.03764,63.45664,63.83011,63.43612,59.92276,59.93314
Tunisia,TUN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.21846,-2.775208,-10.33723,-2.732936,12.92482,14.51544,32.24379,27.93529,16.38983,21.11991,39.75194,-10.8738,10.36914,-7.094801,1.732492,14.90511,1.132455,9.31531,25.0462,-4.442389,-5.327153,5.969421
Tunisia,TUN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,140.2315,150.5859,155.4715,153.773,149.1525,144.9931,131.9498,132.1566,129.943,131.9538,137.7901,134.377,136.9308,127.5616,117.4204,119.8191,131.2157,141.6932,146.4972,147.0365,147.2081,147.8042,136.6226,124.2496,134.1129,133.6549,139.5875,146.7251,145.0072,142.7845,148.203,131.8819,123.9018,128.7892,119.8484,129.3393,129.3197,130.13,129.5556,128.2391,126.6068,121.9709,118.0872,117.768,114.9091,121.9384,131.2571,127.9783,129.8794,131.6279,134.1027,135.4359,138.9999,141.0164,130.4422,130.5811,126.1185
Turkey,TUR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.34491,396.5779,-3.722576,9.342093,148.3212,118.5288,93.33426,62.68998,197.5873,59.81817,78.42257,149.621,-29.83372,8.586488,11.5117,62.07299,47.46896,35.49488,21.24053,-22.0245,-0.0891632,58.36718,1.877134,5.055994,22.40042,-3.466456,7.0559,-4.239027,28.33469,2.786918,-2.57053,14.371,33.23931
Turkey,TUR,Bank credit to bank deposits (%),GFDD.SI.04,197.6974,135.5556,153.1081,152.1487,148.7928,137.0487,132.8,135.4382,126.5331,136.6546,82.52056,71.98894,73.45707,74.07092,76.59404,82.04214,88.34339,85.5479,118.0171,106.8668,100.9888,92.3212,85.66549,99.20619,83.07657,81.45144,78.67465,78.87708,69.92494,70.7413,80.71982,70.8348,72.09621,80.89919,55.11351,62.49199,66.73566,75.92276,63.2308,44.59552,54.57791,35.89462,38.34509,44.09108,53.41785,59.00366,66.29401,72.057,71.58112,71.53942,84.95583,99.56016,108.1045,120.1597,128.2813,132.3298,130.7938,135.2124,128.9872,113.4739,112.3092,96.99043
Turkmenistan,TKM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Bank credit to bank deposits (%),GFDD.SI.04,102.7559,94.73685,108.5324,105.1205,110.2564,105.6485,87.93364,88.86915,81.32874,94.14458,78.70117,82.71815,62.16073,55.22388,53.87352,49.47157,43.49749,51.5105,43.52326,33.87415,44.08522,47.01646,51.09081,62.21498,34.85992,40.40443,35.24804,36.87836,56.6708,71.66319,73.61161,58.99004,63.47164,59.14834,49.28537,56.18903,59.28686,47.43503,50.63589,51.96407,46.33103,53.97012,52.29764,54.54044,56.82603,56.86569,66.2514,62.91766,74.53191,72.74811,71.50514,86.11301,82.7077,79.97277,80.16142,83.23788,80.0009,75.05976,77.89778,74.85426,69.14388,71.44595
Ukraine,UKR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-64.99957,56.94909,63.04224,21.73027,-31.2433,-34.03646,-18.72663,2.15385,22.93362,-9.599248,-33.95895,16.14429,38.02921,43.62687,-0.1888576,0,0,0,0
Ukraine,UKR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.54017,5.961548,23.03663,18.75915,21.92966,35.54374,94.94153,90.15012,100.4152,103.8997,105.6211,106.8902,104.5227,106.9626,130.9302,149.7998,195.9553,205.3811,163.708,150.7053,133.427,128.9213,141.4071,131.5769,116.8972,106.0041,108.5126,86.36517,66.21861,64.54092
United Arab Emirates,ARE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.72827,30.04419,112.7611,-3.922926,-30.12351,5.392268,37.80724,-36.78236,-6.830279,-5.60808,0.9890367,-5.996138,0.8611689,23.36467,35.75082,14.82319,-6.251017,-6.519889,4.275693,0.3094011,1.552132,8.972898,2.061658,-13.21655,24.70625,45.44468
United Arab Emirates,ARE,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.98167,67.01952,112.0903,122.0319,130.4818,117.7199,113.5971,103.4453,100.0114,75.97769,71.96872,74.19963,75.78405,77.88689,77.35665,87.46828,81.94859,83.4014,91.94078,94.17145,95.73356,98.44341,102.8431,113.0557,110.4671,102.4591,89.4735,90.03389,88.39922,88.00617,94.68163,102.1918,98.32833,121.9345,111.8132,105.9107,104.4563,101.9314,85.45444,88.62537,90.65662,94.60624,91.70524,93.08253,86.86516,81.56601,..
United Kingdom,GBR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,185.7089,23.6445,31.69638,-8.796981,19.10485,-1.604535,8.702823,2.993301,19.24123,7.878866,4.70431,15.00478,18.02744,17.44639,11.22653,4.293762,-11.97352,-17.04216,-11.00675,13.68543,14.98132,16.78057,9.384473,-17.55815,-14.56177,21.03634,4.592677,1.204219,14.86458,4.302534,0.4042638,-1.478997,14.17739,0.238095,-1.290335,-12.50021,14.37628
United Kingdom,GBR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.853225,14.95478,27.32477,21.84742,-7.043448,21.50261,3.58491,12.41792,10.51625,8.627334,1.948783,17.62661,23.85104,30.15154,24.31675,22.29656,7.482359,-16.31651,-16.62296,-3.06309,17.23043,6.745757,8.53774,12.66838,-17.32574,-22.35366,20.23854,11.26612,8.740003,19.14299,17.57658,6.697304,1.602953,16.91298,12.08337,6.141086,10.56668,32.6511
United States,USA,Bank credit to bank deposits (%),GFDD.SI.04,70.54719,70.42612,71.48355,74.36575,75.98683,78.69223,80.9184,78.37735,79.24509,86.10769,81.49059,78.93123,80.68705,85.36333,87.19257,81.8418,81.32986,83.52483,86.42374,87.94032,83.81283,79.2826,73.76437,74.56858,76.14214,77.78153,77.23681,79.04787,80.55327,80.66897,78.39147,74.59102,73.96414,75.63213,80.88456,81.67991,80.76201,79.92569,78.11354,76.49935,77.544,76.3257,75.83255,77.9679,81.6397,83.22308,82.89767,80.17538,75.99315,63.8285,66.47291,63.01146,61.5783,60.5169,60.7163,62.77115,63.8359,63.97555,64.47144,61.73064,53.913,..
Uruguay,URY,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Bank credit to bank deposits (%),GFDD.SI.04,380.5737,408.9744,596.562,99.69553,112.8809,126.8763,106.8702,79.8282,86.24746,87.26077,100.6243,85.61063,90.7534,92.79304,93.13451,125.2864,101.3072,100.4114,93.52992,106.0831,109.1321,100.2654,121.7042,100.5348,77.26381,95.74632,81.74449,79.14687,83.3604,73.29275,59.8625,55.54301,64.54071,71.51954,72.22233,81.10682,81.16471,83.96777,120.0465,116.5702,110.6482,118.6707,125.8966,87.1414,55.76031,56.55702,59.32038,65.32417,67.59003,58.14999,58.4791,58.6604,61.82499,64.37521,63.08318,61.58505,61.21766,60.54502,61.1474,58.09344,52.0555,49.74969
Uzbekistan,UZB,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.5641,81.99473,78.31734,83.23778,99.70266,169.8754,233.0248,261.8811,236.9643
Vanuatu,VUT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.71984,58.26911,66.35696,43.52522,43.30246,39.20881,32.61587,26.57823,32.8663,33.70607,24.42519,27.96086,28.92541,37.62658,36.80195,38.36885,33.71613,32.91811,32.3789,32.14274,40.97159,36.41263,36.57409,40.08451,44.63023,44.73901,46.51255,47.99777,46.33609,58.39364,72.65591,84.03156,90.72915,97.71692,106.5374,107.033,97.88293,89.89488,86.16225,76.87561,72.2346,74.80014,68.93034
"Venezuela, RB",VEN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22422.99,13304.47,1307.307,991.3909
"Venezuela, RB",VEN,Bank credit to bank deposits (%),GFDD.SI.04,107.7088,102.7735,105.3159,91.53165,89.3754,95.18095,95.9938,90.85915,92.802,88.87717,91.0852,84.93021,81.69827,85.33064,86.75113,87.66304,92.02605,86.36572,90.76443,89.76948,89.94374,85.19628,93.75402,76.71809,81.95825,80.66242,83.7793,93.97651,102.3945,82.32845,61.55372,61.12685,72.26525,64.4388,36.29593,39.7292,54.09914,74.89381,73.16104,69.55537,68.97849,73.1292,68.27597,45.96368,62.5942,66.9817,61.22146,83.34348,82.63172,75.42164,67.8187,63.55275,64.89389,61.24901,63.24107,..,..,..,..,..,..,..
Vietnam,VNM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.5747,-37.3255,-21.11681,54.46092,10.4488,91.47345,100.6402,-49.82509,-15.30939,13.88021,-10.21784,-5.668492,18.73166,18.37236,-0.0140283,7.679269,24.60349,29.88468,-3.920966,-8.269382,46.81773
Vietnam,VNM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,380.1002,483.4179,..,615.8647,497.3239,423.9948,398.2884,415.8842,401.5368,410.304,452.505,446.62,472.5384,498.6934,520.0959,498.4789,682.038,687.5303,862.5997,898.0479,800.7696,719.0488,687.4731,681.4246,680.9561,672.4113,696.2264,677.2358,595.5128,535.7143
Virgin Islands (U.S.),VIR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.85109,29.77261,32.60554,34.16531,27.77364,26.6904,27.91631,25.68533,30.43484,37.33879,36.40899,28.659,24.47327,28.37305,33.91366,40.49952,43.3667,43.45465,47.65936,51.59259,57.78369,61.23001,64.01931,61.27289,56.86878,55.37271
"Yemen, Rep.",YEM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.38031,30.69469,30.12051,32.66099,31.6053,25.13616,19.27526,25.4388,28.32581,33.6293,30.90977,31.54306,28.76673,29.80935,33.09341,36.11088,32.65274,35.92915,36.34785,30.81744,28.79848,26.99596,20.14664,22.75826,..,..,..,..,..,..,..,..
Zambia,ZMB,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.12637,56.76683,60.10277,69.12149,63.88838,72.41872,67.61201,65.55407,56.71699,56.73787,58.62796,43.39663,38.22525
Zimbabwe,ZWE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.71204,36.52864,40.15659,42.07504,50.25142,54.02511,60.20496,103.3631,125.2587,112.8707,101.6597,103.2249,93.41408,100.8895,124.0467,105.1934,89.72077,65.18024,65.52676,89.93359,66.18896,33.09161,..,..,..,48.69184,74.61155,93.14187,93.83687,93.88337,87.87177,76.89993,63.53494,50.0543,42.80411,33.4776,36.80099,47.23602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Global Financial Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/23/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
